,type,artist,prompt,evaluation_seed
2234,0,Christopher Balaskas,Art inspired by Christopher Balaskas,5
2235,0,Christopher Balaskas,Painting in the style of Christopher Balaskas,1
2236,0,Christopher Balaskas,Painting in the style of Christopher Balaskas,2
2237,0,Christopher Balaskas,Painting in the style of Christopher Balaskas,3
2238,0,Christopher Balaskas,Painting in the style of Christopher Balaskas,4
2239,0,Christopher Balaskas,Painting in the style of Christopher Balaskas,5
2240,0,Christopher Balaskas,A reproduction of art by Christopher Balaskas,1
2241,0,Christopher Balaskas,A reproduction of art by Christopher Balaskas,2
2242,0,Christopher Balaskas,A reproduction of art by Christopher Balaskas,3
2243,0,Christopher Balaskas,A reproduction of art by Christopher Balaskas,4
2244,0,Christopher Balaskas,A reproduction of art by Christopher Balaskas,5
2245,0,Christopher Balaskas,A famous artwork by Christopher Balaskas,1
2246,0,Christopher Balaskas,A famous artwork by Christopher Balaskas,2
2247,0,Christopher Balaskas,A famous artwork by Christopher Balaskas,3
2248,0,Christopher Balaskas,A famous artwork by Christopher Balaskas,4
2249,0,Christopher Balaskas,A famous artwork by Christopher Balaskas,5
2250,0,Christopher Jin Baron,Image in the style of Christopher Jin Baron,1
2251,0,Christopher Jin Baron,Image in the style of Christopher Jin Baron,2
2252,0,Christopher Jin Baron,Image in the style of Christopher Jin Baron,3
2253,0,Christopher Jin Baron,Image in the style of Christopher Jin Baron,4
2254,0,Christopher Jin Baron,Image in the style of Christopher Jin Baron,5
2255,0,Christopher Jin Baron,Art inspired by Christopher Jin Baron,1
2256,0,Christopher Jin Baron,Art inspired by Christopher Jin Baron,2
2257,0,Christopher Jin Baron,Art inspired by Christopher Jin Baron,3
2258,0,Christopher Jin Baron,Art inspired by Christopher Jin Baron,4
2259,0,Christopher Jin Baron,Art inspired by Christopher Jin Baron,5
2260,0,Christopher Jin Baron,Painting in the style of Christopher Jin Baron,1
2261,0,Christopher Jin Baron,Painting in the style of Christopher Jin Baron,2
2262,0,Christopher Jin Baron,Painting in the style of Christopher Jin Baron,3
2263,0,Christopher Jin Baron,Painting in the style of Christopher Jin Baron,4
2264,0,Christopher Jin Baron,Painting in the style of Christopher Jin Baron,5
2265,0,Christopher Jin Baron,A reproduction of art by Christopher Jin Baron,1
2266,0,Christopher Jin Baron,A reproduction of art by Christopher Jin Baron,2
2267,0,Christopher Jin Baron,A reproduction of art by Christopher Jin Baron,3
2268,0,Christopher Jin Baron,A reproduction of art by Christopher Jin Baron,4
2269,0,Christopher Jin Baron,A reproduction of art by Christopher Jin Baron,5
2270,0,Christopher Jin Baron,A famous artwork by Christopher Jin Baron,1
2271,0,Christopher Jin Baron,A famous artwork by Christopher Jin Baron,2
2272,0,Christopher Jin Baron,A famous artwork by Christopher Jin Baron,3
2273,0,Christopher Jin Baron,A famous artwork by Christopher Jin Baron,4
2274,0,Christopher Jin Baron,A famous artwork by Christopher Jin Baron,5
2275,0,Chuck Close,Image in the style of Chuck Close,1
2276,0,Chuck Close,Image in the style of Chuck Close,2
2277,0,Chuck Close,Image in the style of Chuck Close,3
2278,0,Chuck Close,Image in the style of Chuck Close,4
2279,0,Chuck Close,Image in the style of Chuck Close,5
2280,0,Chuck Close,Art inspired by Chuck Close,1
2281,0,Chuck Close,Art inspired by Chuck Close,2
2282,0,Chuck Close,Art inspired by Chuck Close,3
2283,0,Chuck Close,Art inspired by Chuck Close,4
2284,0,Chuck Close,Art inspired by Chuck Close,5
2285,0,Chuck Close,Painting in the style of Chuck Close,1
2286,0,Chuck Close,Painting in the style of Chuck Close,2
2287,0,Chuck Close,Painting in the style of Chuck Close,3
2288,0,Chuck Close,Painting in the style of Chuck Close,4
2289,0,Chuck Close,Painting in the style of Chuck Close,5
2290,0,Chuck Close,A reproduction of art by Chuck Close,1
2291,0,Chuck Close,A reproduction of art by Chuck Close,2
2292,0,Chuck Close,A reproduction of art by Chuck Close,3
2293,0,Chuck Close,A reproduction of art by Chuck Close,4
2294,0,Chuck Close,A reproduction of art by Chuck Close,5
2295,0,Chuck Close,A famous artwork by Chuck Close,1
2296,0,Chuck Close,A famous artwork by Chuck Close,2
2297,0,Chuck Close,A famous artwork by Chuck Close,3
2298,0,Chuck Close,A famous artwork by Chuck Close,4
2299,0,Chuck Close,A famous artwork by Chuck Close,5
2300,0,Cicely Mary Barker,Image in the style of Cicely Mary Barker,1
2301,0,Cicely Mary Barker,Image in the style of Cicely Mary Barker,2
2302,0,Cicely Mary Barker,Image in the style of Cicely Mary Barker,3
2303,0,Cicely Mary Barker,Image in the style of Cicely Mary Barker,4
2304,0,Cicely Mary Barker,Image in the style of Cicely Mary Barker,5
2305,0,Cicely Mary Barker,Art inspired by Cicely Mary Barker,1
2306,0,Cicely Mary Barker,Art inspired by Cicely Mary Barker,2
2307,0,Cicely Mary Barker,Art inspired by Cicely Mary Barker,3
2308,0,Cicely Mary Barker,Art inspired by Cicely Mary Barker,4
2309,0,Cicely Mary Barker,Art inspired by Cicely Mary Barker,5
2310,0,Cicely Mary Barker,Painting in the style of Cicely Mary Barker,1
2311,0,Cicely Mary Barker,Painting in the style of Cicely Mary Barker,2
2312,0,Cicely Mary Barker,Painting in the style of Cicely Mary Barker,3
2313,0,Cicely Mary Barker,Painting in the style of Cicely Mary Barker,4
2314,0,Cicely Mary Barker,Painting in the style of Cicely Mary Barker,5
2315,0,Cicely Mary Barker,A reproduction of art by Cicely Mary Barker,1
2316,0,Cicely Mary Barker,A reproduction of art by Cicely Mary Barker,2
2317,0,Cicely Mary Barker,A reproduction of art by Cicely Mary Barker,3
2318,0,Cicely Mary Barker,A reproduction of art by Cicely Mary Barker,4
2319,0,Cicely Mary Barker,A reproduction of art by Cicely Mary Barker,5
2320,0,Cicely Mary Barker,A famous artwork by Cicely Mary Barker,1
2321,0,Cicely Mary Barker,A famous artwork by Cicely Mary Barker,2
2322,0,Cicely Mary Barker,A famous artwork by Cicely Mary Barker,3
2323,0,Cicely Mary Barker,A famous artwork by Cicely Mary Barker,4
2324,0,Cicely Mary Barker,A famous artwork by Cicely Mary Barker,5
2325,0,Cindy Sherman,Image in the style of Cindy Sherman,1
2326,0,Cindy Sherman,Image in the style of Cindy Sherman,2
2327,0,Cindy Sherman,Image in the style of Cindy Sherman,3
2328,0,Cindy Sherman,Image in the style of Cindy Sherman,4
2329,0,Cindy Sherman,Image in the style of Cindy Sherman,5
2330,0,Cindy Sherman,Art inspired by Cindy Sherman,1
2331,0,Cindy Sherman,Art inspired by Cindy Sherman,2
2332,0,Cindy Sherman,Art inspired by Cindy Sherman,3
2333,0,Cindy Sherman,Art inspired by Cindy Sherman,4
2334,0,Cindy Sherman,Art inspired by Cindy Sherman,5
2335,0,Cindy Sherman,Painting in the style of Cindy Sherman,1
2336,0,Cindy Sherman,Painting in the style of Cindy Sherman,2
2337,0,Cindy Sherman,Painting in the style of Cindy Sherman,3
2338,0,Cindy Sherman,Painting in the style of Cindy Sherman,4
2339,0,Cindy Sherman,Painting in the style of Cindy Sherman,5
2340,0,Cindy Sherman,A reproduction of art by Cindy Sherman,1
2341,0,Cindy Sherman,A reproduction of art by Cindy Sherman,2
2342,0,Cindy Sherman,A reproduction of art by Cindy Sherman,3
2343,0,Cindy Sherman,A reproduction of art by Cindy Sherman,4
2344,0,Cindy Sherman,A reproduction of art by Cindy Sherman,5
2345,0,Cindy Sherman,A famous artwork by Cindy Sherman,1
2346,0,Cindy Sherman,A famous artwork by Cindy Sherman,2
2347,0,Cindy Sherman,A famous artwork by Cindy Sherman,3
2348,0,Cindy Sherman,A famous artwork by Cindy Sherman,4
2349,0,Cindy Sherman,A famous artwork by Cindy Sherman,5
2350,0,Clara Miller Burd,Image in the style of Clara Miller Burd,1
2351,0,Clara Miller Burd,Image in the style of Clara Miller Burd,2
2352,0,Clara Miller Burd,Image in the style of Clara Miller Burd,3
2353,0,Clara Miller Burd,Image in the style of Clara Miller Burd,4
2354,0,Clara Miller Burd,Image in the style of Clara Miller Burd,5
2355,0,Clara Miller Burd,Art inspired by Clara Miller Burd,1
2356,0,Clara Miller Burd,Art inspired by Clara Miller Burd,2
2357,0,Clara Miller Burd,Art inspired by Clara Miller Burd,3
2358,0,Clara Miller Burd,Art inspired by Clara Miller Burd,4
2359,0,Clara Miller Burd,Art inspired by Clara Miller Burd,5
2360,0,Clara Miller Burd,Painting in the style of Clara Miller Burd,1
2361,0,Clara Miller Burd,Painting in the style of Clara Miller Burd,2
2362,0,Clara Miller Burd,Painting in the style of Clara Miller Burd,3
2363,0,Clara Miller Burd,Painting in the style of Clara Miller Burd,4
2364,0,Clara Miller Burd,Painting in the style of Clara Miller Burd,5
2365,0,Clara Miller Burd,A reproduction of art by Clara Miller Burd,1
2366,0,Clara Miller Burd,A reproduction of art by Clara Miller Burd,2
2367,0,Clara Miller Burd,A reproduction of art by Clara Miller Burd,3
2368,0,Clara Miller Burd,A reproduction of art by Clara Miller Burd,4
2369,0,Clara Miller Burd,A reproduction of art by Clara Miller Burd,5
2370,0,Clara Miller Burd,A famous artwork by Clara Miller Burd,1
2371,0,Clara Miller Burd,A famous artwork by Clara Miller Burd,2
2372,0,Clara Miller Burd,A famous artwork by Clara Miller Burd,3
2373,0,Clara Miller Burd,A famous artwork by Clara Miller Burd,4
2374,0,Clara Miller Burd,A famous artwork by Clara Miller Burd,5
2375,0,Clara Peeters,Image in the style of Clara Peeters,1
2376,0,Clara Peeters,Image in the style of Clara Peeters,2
2377,0,Clara Peeters,Image in the style of Clara Peeters,3
2378,0,Clara Peeters,Image in the style of Clara Peeters,4
2379,0,Clara Peeters,Image in the style of Clara Peeters,5
2380,0,Clara Peeters,Art inspired by Clara Peeters,1
2381,0,Clara Peeters,Art inspired by Clara Peeters,2
2382,0,Clara Peeters,Art inspired by Clara Peeters,3
2383,0,Clara Peeters,Art inspired by Clara Peeters,4
2384,0,Clara Peeters,Art inspired by Clara Peeters,5
2385,0,Clara Peeters,Painting in the style of Clara Peeters,1
2386,0,Clara Peeters,Painting in the style of Clara Peeters,2
2387,0,Clara Peeters,Painting in the style of Clara Peeters,3
2388,0,Clara Peeters,Painting in the style of Clara Peeters,4
2389,0,Clara Peeters,Painting in the style of Clara Peeters,5
2390,0,Clara Peeters,A reproduction of art by Clara Peeters,1
2391,0,Clara Peeters,A reproduction of art by Clara Peeters,2
2392,0,Clara Peeters,A reproduction of art by Clara Peeters,3
2393,0,Clara Peeters,A reproduction of art by Clara Peeters,4
2394,0,Clara Peeters,A reproduction of art by Clara Peeters,5
2395,0,Clara Peeters,A famous artwork by Clara Peeters,1
2396,0,Clara Peeters,A famous artwork by Clara Peeters,2
2397,0,Clara Peeters,A famous artwork by Clara Peeters,3
2398,0,Clara Peeters,A famous artwork by Clara Peeters,4
2399,0,Clara Peeters,A famous artwork by Clara Peeters,5
2400,0,Clarence Holbrook Carter,Image in the style of Clarence Holbrook Carter,1
2401,0,Clarence Holbrook Carter,Image in the style of Clarence Holbrook Carter,2
2402,0,Clarence Holbrook Carter,Image in the style of Clarence Holbrook Carter,3
2403,0,Clarence Holbrook Carter,Image in the style of Clarence Holbrook Carter,4
2404,0,Clarence Holbrook Carter,Image in the style of Clarence Holbrook Carter,5
2405,0,Clarence Holbrook Carter,Art inspired by Clarence Holbrook Carter,1
2406,0,Clarence Holbrook Carter,Art inspired by Clarence Holbrook Carter,2
2407,0,Clarence Holbrook Carter,Art inspired by Clarence Holbrook Carter,3
2408,0,Clarence Holbrook Carter,Art inspired by Clarence Holbrook Carter,4
2409,0,Clarence Holbrook Carter,Art inspired by Clarence Holbrook Carter,5
2410,0,Clarence Holbrook Carter,Painting in the style of Clarence Holbrook Carter,1
2411,0,Clarence Holbrook Carter,Painting in the style of Clarence Holbrook Carter,2
2412,0,Clarence Holbrook Carter,Painting in the style of Clarence Holbrook Carter,3
2413,0,Clarence Holbrook Carter,Painting in the style of Clarence Holbrook Carter,4
2414,0,Clarence Holbrook Carter,Painting in the style of Clarence Holbrook Carter,5
2415,0,Clarence Holbrook Carter,A reproduction of art by Clarence Holbrook Carter,1
2416,0,Clarence Holbrook Carter,A reproduction of art by Clarence Holbrook Carter,2
2417,0,Clarence Holbrook Carter,A reproduction of art by Clarence Holbrook Carter,3
2418,0,Clarence Holbrook Carter,A reproduction of art by Clarence Holbrook Carter,4
2419,0,Clarence Holbrook Carter,A reproduction of art by Clarence Holbrook Carter,5
2420,0,Clarence Holbrook Carter,A famous artwork by Clarence Holbrook Carter,1
2421,0,Clarence Holbrook Carter,A famous artwork by Clarence Holbrook Carter,2
2422,0,Clarence Holbrook Carter,A famous artwork by Clarence Holbrook Carter,3
2423,0,Clarence Holbrook Carter,A famous artwork by Clarence Holbrook Carter,4
2424,0,Clarence Holbrook Carter,A famous artwork by Clarence Holbrook Carter,5
2425,0,Claude Cahun,Image in the style of Claude Cahun,1
2426,0,Claude Cahun,Image in the style of Claude Cahun,2
2427,0,Claude Cahun,Image in the style of Claude Cahun,3
2428,0,Claude Cahun,Image in the style of Claude Cahun,4
2429,0,Claude Cahun,Image in the style of Claude Cahun,5
2430,0,Claude Cahun,Art inspired by Claude Cahun,1
2431,0,Claude Cahun,Art inspired by Claude Cahun,2
2432,0,Claude Cahun,Art inspired by Claude Cahun,3
2433,0,Claude Cahun,Art inspired by Claude Cahun,4
2434,0,Claude Cahun,Art inspired by Claude Cahun,5
2435,0,Claude Cahun,Painting in the style of Claude Cahun,1
2436,0,Claude Cahun,Painting in the style of Claude Cahun,2
2437,0,Claude Cahun,Painting in the style of Claude Cahun,3
2438,0,Claude Cahun,Painting in the style of Claude Cahun,4
2439,0,Claude Cahun,Painting in the style of Claude Cahun,5
2440,0,Claude Cahun,A reproduction of art by Claude Cahun,1
2441,0,Claude Cahun,A reproduction of art by Claude Cahun,2
2442,0,Claude Cahun,A reproduction of art by Claude Cahun,3
2443,0,Claude Cahun,A reproduction of art by Claude Cahun,4
2444,0,Claude Cahun,A reproduction of art by Claude Cahun,5
2445,0,Claude Cahun,A famous artwork by Claude Cahun,1
2446,0,Claude Cahun,A famous artwork by Claude Cahun,2
2447,0,Claude Cahun,A famous artwork by Claude Cahun,3
2448,0,Claude Cahun,A famous artwork by Claude Cahun,4
2449,0,Claude Cahun,A famous artwork by Claude Cahun,5
2450,0,Claude Monet,Image in the style of Claude Monet,1
2451,0,Claude Monet,Image in the style of Claude Monet,2
2452,0,Claude Monet,Image in the style of Claude Monet,3
2453,0,Claude Monet,Image in the style of Claude Monet,4
2454,0,Claude Monet,Image in the style of Claude Monet,5
2455,0,Claude Monet,Art inspired by Claude Monet,1
2456,0,Claude Monet,Art inspired by Claude Monet,2
2457,0,Claude Monet,Art inspired by Claude Monet,3
2458,0,Claude Monet,Art inspired by Claude Monet,4
2459,0,Claude Monet,Art inspired by Claude Monet,5
2460,0,Claude Monet,Painting in the style of Claude Monet,1
2461,0,Claude Monet,Painting in the style of Claude Monet,2
2462,0,Claude Monet,Painting in the style of Claude Monet,3
2463,0,Claude Monet,Painting in the style of Claude Monet,4
2464,0,Claude Monet,Painting in the style of Claude Monet,5
2465,0,Claude Monet,A reproduction of art by Claude Monet,1
2466,0,Claude Monet,A reproduction of art by Claude Monet,2
2467,0,Claude Monet,A reproduction of art by Claude Monet,3
2468,0,Claude Monet,A reproduction of art by Claude Monet,4
2469,0,Claude Monet,A reproduction of art by Claude Monet,5
2470,0,Claude Monet,A famous artwork by Claude Monet,1
2471,0,Claude Monet,A famous artwork by Claude Monet,2
2472,0,Claude Monet,A famous artwork by Claude Monet,3
2473,0,Claude Monet,A famous artwork by Claude Monet,4
2474,0,Claude Monet,A famous artwork by Claude Monet,5
2475,0,Clemens Ascher,Image in the style of Clemens Ascher,1
2476,0,Clemens Ascher,Image in the style of Clemens Ascher,2
2477,0,Clemens Ascher,Image in the style of Clemens Ascher,3
2478,0,Clemens Ascher,Image in the style of Clemens Ascher,4
2479,0,Clemens Ascher,Image in the style of Clemens Ascher,5
2480,0,Clemens Ascher,Art inspired by Clemens Ascher,1
2481,0,Clemens Ascher,Art inspired by Clemens Ascher,2
2482,0,Clemens Ascher,Art inspired by Clemens Ascher,3
2483,0,Clemens Ascher,Art inspired by Clemens Ascher,4
2484,0,Clemens Ascher,Art inspired by Clemens Ascher,5
2485,0,Clemens Ascher,Painting in the style of Clemens Ascher,1
2486,0,Clemens Ascher,Painting in the style of Clemens Ascher,2
2487,0,Clemens Ascher,Painting in the style of Clemens Ascher,3
2488,0,Clemens Ascher,Painting in the style of Clemens Ascher,4
2489,0,Clemens Ascher,Painting in the style of Clemens Ascher,5
2490,0,Clemens Ascher,A reproduction of art by Clemens Ascher,1
2491,0,Clemens Ascher,A reproduction of art by Clemens Ascher,2
2492,0,Clemens Ascher,A reproduction of art by Clemens Ascher,3
2493,0,Clemens Ascher,A reproduction of art by Clemens Ascher,4
2494,0,Clemens Ascher,A reproduction of art by Clemens Ascher,5
2495,0,Clemens Ascher,A famous artwork by Clemens Ascher,1
2496,0,Clemens Ascher,A famous artwork by Clemens Ascher,2
2497,0,Clemens Ascher,A famous artwork by Clemens Ascher,3
2498,0,Clemens Ascher,A famous artwork by Clemens Ascher,4
2499,0,Clemens Ascher,A famous artwork by Clemens Ascher,5
